report_name,company_name,ISIN,report_name_old,company_name_old,report_year,report_type,url,year,scope,page,value,unit,unit_normalized,metric_name,display_type,extracted_text_from_page,merge_id
allfunds group_2021_report.pdf,allfunds group,GB00BNTJ3546,allfunds group_2021_report.pdf,allfunds group,2021,ESG Report,https://app.allfunds.com/docs/cms/Allfunds_ESG_Report_2021_en_af92710ca3.pdf,2021,2lb,142,30.39,tCO2e,t CO2e,Scope 2 CO 2 emissions,Table,,281
allfunds group_2021_report.pdf,allfunds group,GB00BNTJ3546,allfunds group_2021_report.pdf,allfunds group,2021,ESG Report,https://app.allfunds.com/docs/cms/Allfunds_ESG_Report_2021_en_af92710ca3.pdf,2022,2lb,,,,,,,,282
allfunds group_2021_report.pdf,allfunds group,GB00BNTJ3546,allfunds group_2021_report.pdf,allfunds group,2021,ESG Report,https://app.allfunds.com/docs/cms/Allfunds_ESG_Report_2021_en_af92710ca3.pdf,2013,2mb,,,,,,,,283
allfunds group_2021_report.pdf,allfunds group,GB00BNTJ3546,allfunds group_2021_report.pdf,allfunds group,2021,ESG Report,https://app.allfunds.com/docs/cms/Allfunds_ESG_Report_2021_en_af92710ca3.pdf,2014,2mb,,,,,,,,284
allfunds group_2021_report.pdf,allfunds group,GB00BNTJ3546,allfunds group_2021_report.pdf,allfunds group,2021,ESG Report,https://app.allfunds.com/docs/cms/Allfunds_ESG_Report_2021_en_af92710ca3.pdf,2015,2mb,,,,,,,,285
allfunds group_2021_report.pdf,allfunds group,GB00BNTJ3546,allfunds group_2021_report.pdf,allfunds group,2021,ESG Report,https://app.allfunds.com/docs/cms/Allfunds_ESG_Report_2021_en_af92710ca3.pdf,2016,2mb,,,,,,,,286
allfunds group_2021_report.pdf,allfunds group,GB00BNTJ3546,allfunds group_2021_report.pdf,allfunds group,2021,ESG Report,https://app.allfunds.com/docs/cms/Allfunds_ESG_Report_2021_en_af92710ca3.pdf,2017,2mb,,,,,,,,287
allfunds group_2021_report.pdf,allfunds group,GB00BNTJ3546,allfunds group_2021_report.pdf,allfunds group,2021,ESG Report,https://app.allfunds.com/docs/cms/Allfunds_ESG_Report_2021_en_af92710ca3.pdf,2018,2mb,,,,,,,,288
allfunds group_2021_report.pdf,allfunds group,GB00BNTJ3546,allfunds group_2021_report.pdf,allfunds group,2021,ESG Report,https://app.allfunds.com/docs/cms/Allfunds_ESG_Report_2021_en_af92710ca3.pdf,2019,2mb,,,,,,,,289
allfunds group_2021_report.pdf,allfunds group,GB00BNTJ3546,allfunds group_2021_report.pdf,allfunds group,2021,ESG Report,https://app.allfunds.com/docs/cms/Allfunds_ESG_Report_2021_en_af92710ca3.pdf,2020,2mb,,,,,,,,290
allfunds group_2021_report.pdf,allfunds group,GB00BNTJ3546,allfunds group_2021_report.pdf,allfunds group,2021,ESG Report,https://app.allfunds.com/docs/cms/Allfunds_ESG_Report_2021_en_af92710ca3.pdf,2021,2mb,,,,,,,,291
allfunds group_2021_report.pdf,allfunds group,GB00BNTJ3546,allfunds group_2021_report.pdf,allfunds group,2021,ESG Report,https://app.allfunds.com/docs/cms/Allfunds_ESG_Report_2021_en_af92710ca3.pdf,2022,2mb,,,,,,,,292
allfunds group_2021_report.pdf,allfunds group,GB00BNTJ3546,allfunds group_2021_report.pdf,allfunds group,2021,ESG Report,https://app.allfunds.com/docs/cms/Allfunds_ESG_Report_2021_en_af92710ca3.pdf,2013,3,,,,,,,,293
allfunds group_2021_report.pdf,allfunds group,GB00BNTJ3546,allfunds group_2021_report.pdf,allfunds group,2021,ESG Report,https://app.allfunds.com/docs/cms/Allfunds_ESG_Report_2021_en_af92710ca3.pdf,2014,3,,,,,,,,294
allfunds group_2021_report.pdf,allfunds group,GB00BNTJ3546,allfunds group_2021_report.pdf,allfunds group,2021,ESG Report,https://app.allfunds.com/docs/cms/Allfunds_ESG_Report_2021_en_af92710ca3.pdf,2015,3,,,,,,,,295
allfunds group_2021_report.pdf,allfunds group,GB00BNTJ3546,allfunds group_2021_report.pdf,allfunds group,2021,ESG Report,https://app.allfunds.com/docs/cms/Allfunds_ESG_Report_2021_en_af92710ca3.pdf,2016,3,,,,,,,,296
allfunds group_2021_report.pdf,allfunds group,GB00BNTJ3546,allfunds group_2021_report.pdf,allfunds group,2021,ESG Report,https://app.allfunds.com/docs/cms/Allfunds_ESG_Report_2021_en_af92710ca3.pdf,2017,3,,,,,,,,297
allfunds group_2021_report.pdf,allfunds group,GB00BNTJ3546,allfunds group_2021_report.pdf,allfunds group,2021,ESG Report,https://app.allfunds.com/docs/cms/Allfunds_ESG_Report_2021_en_af92710ca3.pdf,2018,3,,,,,,,,298
allfunds group_2021_report.pdf,allfunds group,GB00BNTJ3546,allfunds group_2021_report.pdf,allfunds group,2021,ESG Report,https://app.allfunds.com/docs/cms/Allfunds_ESG_Report_2021_en_af92710ca3.pdf,2019,3,,,,,,,,299
allfunds group_2021_report.pdf,allfunds group,GB00BNTJ3546,allfunds group_2021_report.pdf,allfunds group,2021,ESG Report,https://app.allfunds.com/docs/cms/Allfunds_ESG_Report_2021_en_af92710ca3.pdf,2020,3,,,,,,,,300
allfunds group_2021_report.pdf,allfunds group,GB00BNTJ3546,allfunds group_2021_report.pdf,allfunds group,2021,ESG Report,https://app.allfunds.com/docs/cms/Allfunds_ESG_Report_2021_en_af92710ca3.pdf,2021,3,,,,,,,,301
allfunds group_2021_report.pdf,allfunds group,GB00BNTJ3546,allfunds group_2021_report.pdf,allfunds group,2021,ESG Report,https://app.allfunds.com/docs/cms/Allfunds_ESG_Report_2021_en_af92710ca3.pdf,2022,3,,,,,,,,302
alumina ltd_2022_report.pdf,alumina ltd,AU000000AWC3,alumina ltd_2022_report.pdf,alumina ltd,2022,Annual Report,https://www.annualreports.com/HostedData/AnnualReportArchive/A/ASX_AWC_2022.pdf,2013,1,,,,,,,,303
alumina ltd_2022_report.pdf,alumina ltd,AU000000AWC3,alumina ltd_2022_report.pdf,alumina ltd,2022,Annual Report,https://www.annualreports.com/HostedData/AnnualReportArchive/A/ASX_AWC_2022.pdf,2014,1,,,,,,,,304
alumina ltd_2022_report.pdf,alumina ltd,AU000000AWC3,alumina ltd_2022_report.pdf,alumina ltd,2022,Annual Report,https://www.annualreports.com/HostedData/AnnualReportArchive/A/ASX_AWC_2022.pdf,2015,1,,,,,,,,305
alumina ltd_2022_report.pdf,alumina ltd,AU000000AWC3,alumina ltd_2022_report.pdf,alumina ltd,2022,Annual Report,https://www.annualreports.com/HostedData/AnnualReportArchive/A/ASX_AWC_2022.pdf,2016,1,,,,,,,,306
alumina ltd_2022_report.pdf,alumina ltd,AU000000AWC3,alumina ltd_2022_report.pdf,alumina ltd,2022,Annual Report,https://www.annualreports.com/HostedData/AnnualReportArchive/A/ASX_AWC_2022.pdf,2017,1,,,,,,,,307
alumina ltd_2022_report.pdf,alumina ltd,AU000000AWC3,alumina ltd_2022_report.pdf,alumina ltd,2022,Annual Report,https://www.annualreports.com/HostedData/AnnualReportArchive/A/ASX_AWC_2022.pdf,2018,1,,,,,,,,308
alumina ltd_2022_report.pdf,alumina ltd,AU000000AWC3,alumina ltd_2022_report.pdf,alumina ltd,2022,Annual Report,https://www.annualreports.com/HostedData/AnnualReportArchive/A/ASX_AWC_2022.pdf,2019,1,,,,,,,,309
alumina ltd_2022_report.pdf,alumina ltd,AU000000AWC3,alumina ltd_2022_report.pdf,alumina ltd,2022,Annual Report,https://www.annualreports.com/HostedData/AnnualReportArchive/A/ASX_AWC_2022.pdf,2020,1,,,,,,,,310
alumina ltd_2022_report.pdf,alumina ltd,AU000000AWC3,alumina ltd_2022_report.pdf,alumina ltd,2022,Annual Report,https://www.annualreports.com/HostedData/AnnualReportArchive/A/ASX_AWC_2022.pdf,2021,1,,,,,,,,311
alumina ltd_2022_report.pdf,alumina ltd,AU000000AWC3,alumina ltd_2022_report.pdf,alumina ltd,2022,Annual Report,https://www.annualreports.com/HostedData/AnnualReportArchive/A/ASX_AWC_2022.pdf,2022,1,,,,,,,,312
alumina ltd_2022_report.pdf,alumina ltd,AU000000AWC3,alumina ltd_2022_report.pdf,alumina ltd,2022,Annual Report,https://www.annualreports.com/HostedData/AnnualReportArchive/A/ASX_AWC_2022.pdf,2013,2lb,,,,,,,,313
alumina ltd_2022_report.pdf,alumina ltd,AU000000AWC3,alumina ltd_2022_report.pdf,alumina ltd,2022,Annual Report,https://www.annualreports.com/HostedData/AnnualReportArchive/A/ASX_AWC_2022.pdf,2014,2lb,,,,,,,,314
alumina ltd_2022_report.pdf,alumina ltd,AU000000AWC3,alumina ltd_2022_report.pdf,alumina ltd,2022,Annual Report,https://www.annualreports.com/HostedData/AnnualReportArchive/A/ASX_AWC_2022.pdf,2015,2lb,,,,,,,,315
alumina ltd_2022_report.pdf,alumina ltd,AU000000AWC3,alumina ltd_2022_report.pdf,alumina ltd,2022,Annual Report,https://www.annualreports.com/HostedData/AnnualReportArchive/A/ASX_AWC_2022.pdf,2016,2lb,,,,,,,,316
alumina ltd_2022_report.pdf,alumina ltd,AU000000AWC3,alumina ltd_2022_report.pdf,alumina ltd,2022,Annual Report,https://www.annualreports.com/HostedData/AnnualReportArchive/A/ASX_AWC_2022.pdf,2017,2lb,,,,,,,,317
alumina ltd_2022_report.pdf,alumina ltd,AU000000AWC3,alumina ltd_2022_report.pdf,alumina ltd,2022,Annual Report,https://www.annualreports.com/HostedData/AnnualReportArchive/A/ASX_AWC_2022.pdf,2018,2lb,,,,,,,,318
alumina ltd_2022_report.pdf,alumina ltd,AU000000AWC3,alumina ltd_2022_report.pdf,alumina ltd,2022,Annual Report,https://www.annualreports.com/HostedData/AnnualReportArchive/A/ASX_AWC_2022.pdf,2019,2lb,,,,,,,,319
alumina ltd_2022_report.pdf,alumina ltd,AU000000AWC3,alumina ltd_2022_report.pdf,alumina ltd,2022,Annual Report,https://www.annualreports.com/HostedData/AnnualReportArchive/A/ASX_AWC_2022.pdf,2020,2lb,,,,,,,,320
alumina ltd_2022_report.pdf,alumina ltd,AU000000AWC3,alumina ltd_2022_report.pdf,alumina ltd,2022,Annual Report,https://www.annualreports.com/HostedData/AnnualReportArchive/A/ASX_AWC_2022.pdf,2021,2lb,,,,,,,,321
alumina ltd_2022_report.pdf,alumina ltd,AU000000AWC3,alumina ltd_2022_report.pdf,alumina ltd,2022,Annual Report,https://www.annualreports.com/HostedData/AnnualReportArchive/A/ASX_AWC_2022.pdf,2022,2lb,,,,,,,,322
alumina ltd_2022_report.pdf,alumina ltd,AU000000AWC3,alumina ltd_2022_report.pdf,alumina ltd,2022,Annual Report,https://www.annualreports.com/HostedData/AnnualReportArchive/A/ASX_AWC_2022.pdf,2013,2mb,,,,,,,,323
alumina ltd_2022_report.pdf,alumina ltd,AU000000AWC3,alumina ltd_2022_report.pdf,alumina ltd,2022,Annual Report,https://www.annualreports.com/HostedData/AnnualReportArchive/A/ASX_AWC_2022.pdf,2014,2mb,,,,,,,,324
alumina ltd_2022_report.pdf,alumina ltd,AU000000AWC3,alumina ltd_2022_report.pdf,alumina ltd,2022,Annual Report,https://www.annualreports.com/HostedData/AnnualReportArchive/A/ASX_AWC_2022.pdf,2015,2mb,,,,,,,,325
alumina ltd_2022_report.pdf,alumina ltd,AU000000AWC3,alumina ltd_2022_report.pdf,alumina ltd,2022,Annual Report,https://www.annualreports.com/HostedData/AnnualReportArchive/A/ASX_AWC_2022.pdf,2016,2mb,,,,,,,,326
alumina ltd_2022_report.pdf,alumina ltd,AU000000AWC3,alumina ltd_2022_report.pdf,alumina ltd,2022,Annual Report,https://www.annualreports.com/HostedData/AnnualReportArchive/A/ASX_AWC_2022.pdf,2017,2mb,,,,,,,,327
alumina ltd_2022_report.pdf,alumina ltd,AU000000AWC3,alumina ltd_2022_report.pdf,alumina ltd,2022,Annual Report,https://www.annualreports.com/HostedData/AnnualReportArchive/A/ASX_AWC_2022.pdf,2018,2mb,,,,,,,,328
alumina ltd_2022_report.pdf,alumina ltd,AU000000AWC3,alumina ltd_2022_report.pdf,alumina ltd,2022,Annual Report,https://www.annualreports.com/HostedData/AnnualReportArchive/A/ASX_AWC_2022.pdf,2019,2mb,,,,,,,,329
alumina ltd_2022_report.pdf,alumina ltd,AU000000AWC3,alumina ltd_2022_report.pdf,alumina ltd,2022,Annual Report,https://www.annualreports.com/HostedData/AnnualReportArchive/A/ASX_AWC_2022.pdf,2020,2mb,,,,,,,,330
alumina ltd_2022_report.pdf,alumina ltd,AU000000AWC3,alumina ltd_2022_report.pdf,alumina ltd,2022,Annual Report,https://www.annualreports.com/HostedData/AnnualReportArchive/A/ASX_AWC_2022.pdf,2021,2mb,,,,,,,,331
alumina ltd_2022_report.pdf,alumina ltd,AU000000AWC3,alumina ltd_2022_report.pdf,alumina ltd,2022,Annual Report,https://www.annualreports.com/HostedData/AnnualReportArchive/A/ASX_AWC_2022.pdf,2022,2mb,,,,,,,,332
alumina ltd_2022_report.pdf,alumina ltd,AU000000AWC3,alumina ltd_2022_report.pdf,alumina ltd,2022,Annual Report,https://www.annualreports.com/HostedData/AnnualReportArchive/A/ASX_AWC_2022.pdf,2013,3,,,,,,,,333
alumina ltd_2022_report.pdf,alumina ltd,AU000000AWC3,alumina ltd_2022_report.pdf,alumina ltd,2022,Annual Report,https://www.annualreports.com/HostedData/AnnualReportArchive/A/ASX_AWC_2022.pdf,2014,3,,,,,,,,334
alumina ltd_2022_report.pdf,alumina ltd,AU000000AWC3,alumina ltd_2022_report.pdf,alumina ltd,2022,Annual Report,https://www.annualreports.com/HostedData/AnnualReportArchive/A/ASX_AWC_2022.pdf,2015,3,,,,,,,,335
alumina ltd_2022_report.pdf,alumina ltd,AU000000AWC3,alumina ltd_2022_report.pdf,alumina ltd,2022,Annual Report,https://www.annualreports.com/HostedData/AnnualReportArchive/A/ASX_AWC_2022.pdf,2016,3,,,,,,,,336
alumina ltd_2022_report.pdf,alumina ltd,AU000000AWC3,alumina ltd_2022_report.pdf,alumina ltd,2022,Annual Report,https://www.annualreports.com/HostedData/AnnualReportArchive/A/ASX_AWC_2022.pdf,2017,3,,,,,,,,337
alumina ltd_2022_report.pdf,alumina ltd,AU000000AWC3,alumina ltd_2022_report.pdf,alumina ltd,2022,Annual Report,https://www.annualreports.com/HostedData/AnnualReportArchive/A/ASX_AWC_2022.pdf,2018,3,,,,,,,,338
alumina ltd_2022_report.pdf,alumina ltd,AU000000AWC3,alumina ltd_2022_report.pdf,alumina ltd,2022,Annual Report,https://www.annualreports.com/HostedData/AnnualReportArchive/A/ASX_AWC_2022.pdf,2019,3,,,,,,,,339
alumina ltd_2022_report.pdf,alumina ltd,AU000000AWC3,alumina ltd_2022_report.pdf,alumina ltd,2022,Annual Report,https://www.annualreports.com/HostedData/AnnualReportArchive/A/ASX_AWC_2022.pdf,2020,3,,,,,,,,340
alumina ltd_2022_report.pdf,alumina ltd,AU000000AWC3,alumina ltd_2022_report.pdf,alumina ltd,2022,Annual Report,https://www.annualreports.com/HostedData/AnnualReportArchive/A/ASX_AWC_2022.pdf,2021,3,,,,,,,,341
alumina ltd_2022_report.pdf,alumina ltd,AU000000AWC3,alumina ltd_2022_report.pdf,alumina ltd,2022,Annual Report,https://www.annualreports.com/HostedData/AnnualReportArchive/A/ASX_AWC_2022.pdf,2022,3,,,,,,,,342
amano corp_2022_report.pdf,amano corp,JP3124400007,amano corp_2022_report.pdf,amano corp,2022,Sustainability Report,https://www.amano-enzyme.com/assets/pdf/sustainability-report/report_en.pdf,2013,1,,,,,,,,343
amano corp_2022_report.pdf,amano corp,JP3124400007,amano corp_2022_report.pdf,amano corp,2022,Sustainability Report,https://www.amano-enzyme.com/assets/pdf/sustainability-report/report_en.pdf,2014,1,,,,,,,,344
amano corp_2022_report.pdf,amano corp,JP3124400007,amano corp_2022_report.pdf,amano corp,2022,Sustainability Report,https://www.amano-enzyme.com/assets/pdf/sustainability-report/report_en.pdf,2015,1,,,,,,,,345
amano corp_2022_report.pdf,amano corp,JP3124400007,amano corp_2022_report.pdf,amano corp,2022,Sustainability Report,https://www.amano-enzyme.com/assets/pdf/sustainability-report/report_en.pdf,2016,1,,,,,,,,346
amano corp_2022_report.pdf,amano corp,JP3124400007,amano corp_2022_report.pdf,amano corp,2022,Sustainability Report,https://www.amano-enzyme.com/assets/pdf/sustainability-report/report_en.pdf,2017,1,,,,,,,,347
amano corp_2022_report.pdf,amano corp,JP3124400007,amano corp_2022_report.pdf,amano corp,2022,Sustainability Report,https://www.amano-enzyme.com/assets/pdf/sustainability-report/report_en.pdf,2018,1,,,,,,,,348
amano corp_2022_report.pdf,amano corp,JP3124400007,amano corp_2022_report.pdf,amano corp,2022,Sustainability Report,https://www.amano-enzyme.com/assets/pdf/sustainability-report/report_en.pdf,2019,1,,,,,,,,349
amano corp_2022_report.pdf,amano corp,JP3124400007,amano corp_2022_report.pdf,amano corp,2022,Sustainability Report,https://www.amano-enzyme.com/assets/pdf/sustainability-report/report_en.pdf,2020,1,,,,,,,,350
amano corp_2022_report.pdf,amano corp,JP3124400007,amano corp_2022_report.pdf,amano corp,2022,Sustainability Report,https://www.amano-enzyme.com/assets/pdf/sustainability-report/report_en.pdf,2021,1,,,,,,,,351
amano corp_2022_report.pdf,amano corp,JP3124400007,amano corp_2022_report.pdf,amano corp,2022,Sustainability Report,https://www.amano-enzyme.com/assets/pdf/sustainability-report/report_en.pdf,2022,1,,,,,,,,352
amano corp_2022_report.pdf,amano corp,JP3124400007,amano corp_2022_report.pdf,amano corp,2022,Sustainability Report,https://www.amano-enzyme.com/assets/pdf/sustainability-report/report_en.pdf,2013,2lb,,,,,,,,353
amano corp_2022_report.pdf,amano corp,JP3124400007,amano corp_2022_report.pdf,amano corp,2022,Sustainability Report,https://www.amano-enzyme.com/assets/pdf/sustainability-report/report_en.pdf,2014,2lb,,,,,,,,354
amano corp_2022_report.pdf,amano corp,JP3124400007,amano corp_2022_report.pdf,amano corp,2022,Sustainability Report,https://www.amano-enzyme.com/assets/pdf/sustainability-report/report_en.pdf,2015,2lb,,,,,,,,355
amano corp_2022_report.pdf,amano corp,JP3124400007,amano corp_2022_report.pdf,amano corp,2022,Sustainability Report,https://www.amano-enzyme.com/assets/pdf/sustainability-report/report_en.pdf,2016,2lb,,,,,,,,356
amano corp_2022_report.pdf,amano corp,JP3124400007,amano corp_2022_report.pdf,amano corp,2022,Sustainability Report,https://www.amano-enzyme.com/assets/pdf/sustainability-report/report_en.pdf,2017,2lb,,,,,,,,357
amano corp_2022_report.pdf,amano corp,JP3124400007,amano corp_2022_report.pdf,amano corp,2022,Sustainability Report,https://www.amano-enzyme.com/assets/pdf/sustainability-report/report_en.pdf,2018,2lb,,,,,,,,358
amano corp_2022_report.pdf,amano corp,JP3124400007,amano corp_2022_report.pdf,amano corp,2022,Sustainability Report,https://www.amano-enzyme.com/assets/pdf/sustainability-report/report_en.pdf,2019,2lb,,,,,,,,359
amano corp_2022_report.pdf,amano corp,JP3124400007,amano corp_2022_report.pdf,amano corp,2022,Sustainability Report,https://www.amano-enzyme.com/assets/pdf/sustainability-report/report_en.pdf,2020,2lb,,,,,,,,360
amano corp_2022_report.pdf,amano corp,JP3124400007,amano corp_2022_report.pdf,amano corp,2022,Sustainability Report,https://www.amano-enzyme.com/assets/pdf/sustainability-report/report_en.pdf,2021,2lb,,,,,,,,361
amano corp_2022_report.pdf,amano corp,JP3124400007,amano corp_2022_report.pdf,amano corp,2022,Sustainability Report,https://www.amano-enzyme.com/assets/pdf/sustainability-report/report_en.pdf,2022,2lb,,,,,,,,362
amano corp_2022_report.pdf,amano corp,JP3124400007,amano corp_2022_report.pdf,amano corp,2022,Sustainability Report,https://www.amano-enzyme.com/assets/pdf/sustainability-report/report_en.pdf,2013,2mb,,,,,,,,363
amano corp_2022_report.pdf,amano corp,JP3124400007,amano corp_2022_report.pdf,amano corp,2022,Sustainability Report,https://www.amano-enzyme.com/assets/pdf/sustainability-report/report_en.pdf,2014,2mb,,,,,,,,364
amano corp_2022_report.pdf,amano corp,JP3124400007,amano corp_2022_report.pdf,amano corp,2022,Sustainability Report,https://www.amano-enzyme.com/assets/pdf/sustainability-report/report_en.pdf,2015,2mb,,,,,,,,365
amano corp_2022_report.pdf,amano corp,JP3124400007,amano corp_2022_report.pdf,amano corp,2022,Sustainability Report,https://www.amano-enzyme.com/assets/pdf/sustainability-report/report_en.pdf,2016,2mb,,,,,,,,366
amano corp_2022_report.pdf,amano corp,JP3124400007,amano corp_2022_report.pdf,amano corp,2022,Sustainability Report,https://www.amano-enzyme.com/assets/pdf/sustainability-report/report_en.pdf,2017,2mb,,,,,,,,367
amano corp_2022_report.pdf,amano corp,JP3124400007,amano corp_2022_report.pdf,amano corp,2022,Sustainability Report,https://www.amano-enzyme.com/assets/pdf/sustainability-report/report_en.pdf,2018,2mb,,,,,,,,368
amano corp_2022_report.pdf,amano corp,JP3124400007,amano corp_2022_report.pdf,amano corp,2022,Sustainability Report,https://www.amano-enzyme.com/assets/pdf/sustainability-report/report_en.pdf,2019,2mb,,,,,,,,369
amano corp_2022_report.pdf,amano corp,JP3124400007,amano corp_2022_report.pdf,amano corp,2022,Sustainability Report,https://www.amano-enzyme.com/assets/pdf/sustainability-report/report_en.pdf,2020,2mb,,,,,,,,370
amano corp_2022_report.pdf,amano corp,JP3124400007,amano corp_2022_report.pdf,amano corp,2022,Sustainability Report,https://www.amano-enzyme.com/assets/pdf/sustainability-report/report_en.pdf,2021,2mb,,,,,,,,371
amano corp_2022_report.pdf,amano corp,JP3124400007,amano corp_2022_report.pdf,amano corp,2022,Sustainability Report,https://www.amano-enzyme.com/assets/pdf/sustainability-report/report_en.pdf,2022,2mb,,,,,,,,372
amano corp_2022_report.pdf,amano corp,JP3124400007,amano corp_2022_report.pdf,amano corp,2022,Sustainability Report,https://www.amano-enzyme.com/assets/pdf/sustainability-report/report_en.pdf,2013,3,,,,,,,,373
amano corp_2022_report.pdf,amano corp,JP3124400007,amano corp_2022_report.pdf,amano corp,2022,Sustainability Report,https://www.amano-enzyme.com/assets/pdf/sustainability-report/report_en.pdf,2014,3,,,,,,,,374
amano corp_2022_report.pdf,amano corp,JP3124400007,amano corp_2022_report.pdf,amano corp,2022,Sustainability Report,https://www.amano-enzyme.com/assets/pdf/sustainability-report/report_en.pdf,2015,3,,,,,,,,375
amano corp_2022_report.pdf,amano corp,JP3124400007,amano corp_2022_report.pdf,amano corp,2022,Sustainability Report,https://www.amano-enzyme.com/assets/pdf/sustainability-report/report_en.pdf,2016,3,,,,,,,,376
amano corp_2022_report.pdf,amano corp,JP3124400007,amano corp_2022_report.pdf,amano corp,2022,Sustainability Report,https://www.amano-enzyme.com/assets/pdf/sustainability-report/report_en.pdf,2017,3,,,,,,,,377
amano corp_2022_report.pdf,amano corp,JP3124400007,amano corp_2022_report.pdf,amano corp,2022,Sustainability Report,https://www.amano-enzyme.com/assets/pdf/sustainability-report/report_en.pdf,2018,3,,,,,,,,378
amano corp_2022_report.pdf,amano corp,JP3124400007,amano corp_2022_report.pdf,amano corp,2022,Sustainability Report,https://www.amano-enzyme.com/assets/pdf/sustainability-report/report_en.pdf,2019,3,,,,,,,,379
amano corp_2022_report.pdf,amano corp,JP3124400007,amano corp_2022_report.pdf,amano corp,2022,Sustainability Report,https://www.amano-enzyme.com/assets/pdf/sustainability-report/report_en.pdf,2020,3,,,,,,,,380
amano corp_2022_report.pdf,amano corp,JP3124400007,amano corp_2022_report.pdf,amano corp,2022,Sustainability Report,https://www.amano-enzyme.com/assets/pdf/sustainability-report/report_en.pdf,2021,3,,,,,,,,381
amano corp_2022_report.pdf,amano corp,JP3124400007,amano corp_2022_report.pdf,amano corp,2022,Sustainability Report,https://www.amano-enzyme.com/assets/pdf/sustainability-report/report_en.pdf,2022,3,,,,,,,,382
americold realty inc_2022_report.pdf,americold realty inc,US03064D1081,americold realty inc_2022_report.pdf,americold realty inc,2022,ESG Report,https://483539.fs1.hubspotusercontent-na1.net/hubfs/483539/Website_Files/Americold 2022 ESG Report FINAL.pdf,2013,1,,,,,,,,383
americold realty inc_2022_report.pdf,americold realty inc,US03064D1081,americold realty inc_2022_report.pdf,americold realty inc,2022,ESG Report,https://483539.fs1.hubspotusercontent-na1.net/hubfs/483539/Website_Files/Americold 2022 ESG Report FINAL.pdf,2014,1,,,,,,,,384
americold realty inc_2022_report.pdf,americold realty inc,US03064D1081,americold realty inc_2022_report.pdf,americold realty inc,2022,ESG Report,https://483539.fs1.hubspotusercontent-na1.net/hubfs/483539/Website_Files/Americold 2022 ESG Report FINAL.pdf,2015,1,,,,,,,,385
americold realty inc_2022_report.pdf,americold realty inc,US03064D1081,americold realty inc_2022_report.pdf,americold realty inc,2022,ESG Report,https://483539.fs1.hubspotusercontent-na1.net/hubfs/483539/Website_Files/Americold 2022 ESG Report FINAL.pdf,2016,1,,,,,,,,386
americold realty inc_2022_report.pdf,americold realty inc,US03064D1081,americold realty inc_2022_report.pdf,americold realty inc,2022,ESG Report,https://483539.fs1.hubspotusercontent-na1.net/hubfs/483539/Website_Files/Americold 2022 ESG Report FINAL.pdf,2017,1,,,,,,,,387
americold realty inc_2022_report.pdf,americold realty inc,US03064D1081,americold realty inc_2022_report.pdf,americold realty inc,2022,ESG Report,https://483539.fs1.hubspotusercontent-na1.net/hubfs/483539/Website_Files/Americold 2022 ESG Report FINAL.pdf,2018,1,,,,,,,,388
americold realty inc_2022_report.pdf,americold realty inc,US03064D1081,americold realty inc_2022_report.pdf,americold realty inc,2022,ESG Report,https://483539.fs1.hubspotusercontent-na1.net/hubfs/483539/Website_Files/Americold 2022 ESG Report FINAL.pdf,2019,1,,,,,,,,389
americold realty inc_2022_report.pdf,americold realty inc,US03064D1081,americold realty inc_2022_report.pdf,americold realty inc,2022,ESG Report,https://483539.fs1.hubspotusercontent-na1.net/hubfs/483539/Website_Files/Americold 2022 ESG Report FINAL.pdf,2020,1,,,,,,,,390
americold realty inc_2022_report.pdf,americold realty inc,US03064D1081,americold realty inc_2022_report.pdf,americold realty inc,2022,ESG Report,https://483539.fs1.hubspotusercontent-na1.net/hubfs/483539/Website_Files/Americold 2022 ESG Report FINAL.pdf,2021,1,53,72314.0,MTCO2e,MT CO2e,Scope 1 Emissions/Scope 1 Emissions,Table,"GHG Emissions
53 ENVIRONMENTAL, SOCIAL, AND GOVERNANCE REPORT 202253 ENVIRONMENTAL, SOCIAL, AND GOVERNANCE REPORT 2022• Includes energy purchased from external sources.  
•  Americold does not engage in any, REC purchases, or other renewable energy sourcing, thus the Scope 2 location based and Scope 2 market-based are the same.
• GHG emissions intensity is MTCO2E per cwt (100 pounds of goods).
• 2022 vs 2021 Scope 3 emissions (MTCO2e) reduction results from a decrease in emission factors from the EEIO categories of purchased goods and services and capital goods.GHG emissions 20222021  
Total Company2022 Total Company  
(Owned 1/1/22 ~ 12/31/22)2022 Same Store (Owned 
1/1/21 ~ 12/31/22)2022  
Not Same Store
Scope 1 Emissions (MTCO2e) 72,134 102,340 81,949 20,391 
Market-Based Scope 2 Emissions (MTCO2e) 556,660 554,491 490,390 64,101
Scope 3 Emissions (MTCO2e) 1,067,697 611,634 599,415 12,218 
GHG Emissions Intensity  
(Scopes 1 + 2) MTCO2e/cwt.00065 0.00068 0.00059 0.00009",391
