"report_name","ID","page_used","llm_year","llm_scope","llm_value","llm_unit","annotator_ID_1","annotator_ID_2","value_correct_1","value_correct_2","corrected_value_1","corrected_value_2","unit_correct_1","unit_correct_2","corrected_unit_1","corrected_unit_2","page_correct_1","page_correct_2","corrected_page_1","corrected_page_2","comment_1","comment_2","record_expert_needed_1","record_expert_needed_2","document_comment_1","document_comment_2","document_expert_needed_1","document_expert_needed_2","metric_name_1","metric_name_2","reporting_type_1","reporting_type_2","document_expert_requested_by_at_least_one_annotator","row_expert_requested_by_at_least_one_annotator_or_disagreement","Expert.ID.1.g1","Expert.ID.2.g1","Expert.document.comment.g1","started.g1","ended.g1","Value..Who.is.right..g1","Value.corrected..fill.in.if.necessary..g1","Value.Reasoning..select.if.necessary..if.multiple.apply.choose.first..g1","Unit..Who.is.right..g1","Unit.corrected..fill.in.if.necessary..g1","Unit.reasoning...select.if.necessary..if.multiple.apply.choose.first..g1","Page.corrected..fill.in.if.necessary..g1","Expert.comment.g1","Unclear.record..Yes.No..g1","Expert.ID.1.g2","Expert.ID.2.g2","Expert.document.comment.g2","started.g2","ended.g2","Value..Who.is.right..g2","Value.corrected..fill.in.if.necessary..g2","Value.Reasoning..select.if.necessary..if.multiple.apply.choose.first..g2","Unit..Who.is.right..g2","Unit.corrected..fill.in.if.necessary..g2","Unit.reasoning...select.if.necessary..if.multiple.apply.choose.first..g2","Page.corrected..fill.in.if.necessary..g2","Expert.comment.g2","Unclear.record..Yes.No..g2","row_disagreement_value_unit_page_or_unclear","True.value","True.unit","True.page","Unresolvable","Comment","Value.Ann.1","Value.Ann.2","Value.G1","Value.G2","non_expert_value_agreement","expert_value_agreement","true_value","Unit.Ann.1","Unit.Ann.2","Unit.G1","Unit.G2","non_expert_unit_agreement","expert_unit_agreement","true_unit","Page.Ann.1","Page.Ann.2","Page.G1","Page.G2","non_expert_page_agreement","expert_page_agreement","true_page","merge_ID"
"blackberry ltd_2022_report.pdf","25","22",2017,"2lb",3906,"metric tons CO2e",3,7,"No","No",13371,13371,"Yes","Yes",NA,NA,"Yes","Yes",NA,NA,NA,NA,"No","No",NA,NA,"No","No","TOTAL SCOPE 2 EMISSIONS (Location-based)","TOTAL SCOPE 2 EMISSIONS (Location-based)","Table","Table","No","No",11,12,NA,"10:40:00","10:43:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",13,14,NA,"15:23:00","15:32:59",NA,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,NA,NA,NA,NA,NA,13371,13371,NA,NA,TRUE,TRUE,13371,"metric tons CO2e","metric tons CO2e",NA,NA,TRUE,TRUE,"metric tons CO2e","22","22",NA,NA,TRUE,TRUE,"22",961
"blackberry ltd_2022_report.pdf","26","22",2018,"2lb",4246,"metric tons CO2e",3,7,"No","No",3708,3708,"Yes","Yes",NA,NA,"Yes","Yes",NA,NA,NA,NA,"No","No",NA,NA,"No","No","TOTAL SCOPE 2 EMISSIONS (Location-based)","TOTAL SCOPE 2 EMISSIONS (Location-based)","Table","Table","No","No",11,12,NA,"10:40:00","10:43:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",13,14,NA,"15:23:00","15:32:59",NA,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,NA,NA,NA,NA,NA,3708,3708,NA,NA,TRUE,TRUE,3708,"metric tons CO2e","metric tons CO2e",NA,NA,TRUE,TRUE,"metric tons CO2e","22","22",NA,NA,TRUE,TRUE,"22",962
"blackberry ltd_2022_report.pdf","27",NA,2019,"2lb",NA,NA,3,7,"No","No",3906,3906,"No","No","metric tons of carbon dioxide equivalents (CO2e)","metric tons CO2e","No","No","22","22",NA,NA,"No","No",NA,NA,"No","No","TOTAL SCOPE 2 EMISSIONS (Location-based)","TOTAL SCOPE 2 EMISSIONS (Location-based)","Table","Table","No","No",11,12,NA,"10:40:00","10:43:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",13,14,NA,"15:23:00","15:32:59",NA,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,NA,NA,NA,NA,NA,3906,3906,NA,NA,TRUE,TRUE,3906,"metric tons of carbon dioxide equivalents (CO2e)","metric tons CO2e",NA,NA,FALSE,TRUE,"metric tons CO2e","22","22",NA,NA,TRUE,TRUE,"22",963
"blackberry ltd_2022_report.pdf","28",NA,2020,"2lb",NA,NA,3,7,"No","No",3293,3293,"No","No","metric tons of carbon dioxide equivalents (CO2e)","metric tons CO2e","No","No","22","22",NA,NA,"No","No",NA,NA,"No","No","TOTAL SCOPE 2 EMISSIONS (Location-based)","TOTAL SCOPE 2 EMISSIONS (Location-based)","Table","Table","No","No",11,12,NA,"10:40:00","10:43:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",13,14,NA,"15:23:00","15:32:59",NA,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,NA,NA,NA,NA,NA,3293,3293,NA,NA,TRUE,TRUE,3293,"metric tons of carbon dioxide equivalents (CO2e)","metric tons CO2e",NA,NA,FALSE,TRUE,"metric tons CO2e","22","22",NA,NA,TRUE,TRUE,"22",964
"blackberry ltd_2022_report.pdf","29",NA,2021,"2lb",NA,NA,3,7,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,NA,NA,"No","No",NA,NA,"No","No",NA,NA,NA,NA,"No","No",11,12,NA,"10:40:00","10:43:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",13,14,NA,"15:23:00","15:32:59",NA,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,965
"blackberry ltd_2022_report.pdf","3",NA,2015,"1",NA,NA,3,7,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,NA,NA,"No","No",NA,NA,"No","No",NA,NA,NA,NA,"No","No",11,12,NA,"10:40:00","10:43:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",13,14,NA,"15:23:00","15:32:59",NA,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,949
"blackberry ltd_2022_report.pdf","30",NA,2022,"2lb",NA,NA,3,7,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,NA,NA,"No","No",NA,NA,"No","No",NA,NA,NA,NA,"No","No",11,12,NA,"10:40:00","10:43:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",13,14,NA,"15:23:00","15:32:59",NA,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,966
"blackberry ltd_2022_report.pdf","31",NA,2013,"3",NA,NA,3,7,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,NA,NA,"No","No",NA,NA,"No","No",NA,NA,NA,NA,"No","No",11,12,NA,"10:40:00","10:43:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",13,14,NA,"15:23:00","15:32:59",NA,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,977
"blackberry ltd_2022_report.pdf","32",NA,2014,"3",NA,NA,3,7,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,NA,NA,"No","No",NA,NA,"No","No",NA,NA,NA,NA,"No","No",11,12,NA,"10:40:00","10:43:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",13,14,NA,"15:23:00","15:32:59",NA,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,978
"blackberry ltd_2022_report.pdf","33",NA,2015,"3",NA,NA,3,7,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,NA,NA,"No","No",NA,NA,"No","No",NA,NA,NA,NA,"No","No",11,12,NA,"10:40:00","10:43:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",13,14,NA,"15:23:00","15:32:59",NA,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,979
"blackberry ltd_2022_report.pdf","34","22",2016,"3",5191,"metric tons CO2e",3,7,"No","No",7065,7065,"Yes","Yes",NA,NA,"Yes","Yes",NA,NA,NA,"extracted values are subject to partial emissions","No","No",NA,NA,"No","No","TOTAL SCOPE 3 EMISSIONS","TOTAL SCOPE 3 EMISSIONS","Table","Table","No","No",11,12,NA,"10:40:00","10:43:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",13,14,NA,"15:23:00","15:32:59",NA,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,NA,NA,NA,NA,NA,7065,7065,NA,NA,TRUE,TRUE,7065,"metric tons CO2e","metric tons CO2e",NA,NA,TRUE,TRUE,"metric tons CO2e","22","22",NA,NA,TRUE,TRUE,"22",980
"blackberry ltd_2022_report.pdf","35","22",2017,"3",3113,"metric tons CO2e",3,7,"No","No",5191,5191,"Yes","Yes",NA,NA,"Yes","Yes",NA,NA,NA,"extracted values are subject to partial emissions","No","No",NA,NA,"No","No","TOTAL SCOPE 3 EMISSIONS","TOTAL SCOPE 3 EMISSIONS","Table","Table","No","No",11,12,NA,"10:40:00","10:43:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",13,14,NA,"15:23:00","15:32:59",NA,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,NA,NA,NA,NA,NA,5191,5191,NA,NA,TRUE,TRUE,5191,"metric tons CO2e","metric tons CO2e",NA,NA,TRUE,TRUE,"metric tons CO2e","22","22",NA,NA,TRUE,TRUE,"22",981
"blackberry ltd_2022_report.pdf","36","22",2018,"3",3600,"metric tons CO2e",3,7,"No","No",5306,5306,"Yes","Yes",NA,NA,"Yes","Yes",NA,NA,NA,"extracted values are subject to partial emissions","No","No",NA,NA,"No","No","TOTAL SCOPE 3 EMISSIONS","TOTAL SCOPE 3 EMISSIONS","Table","Table","No","No",11,12,NA,"10:40:00","10:43:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",13,14,NA,"15:23:00","15:32:59",NA,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,NA,NA,NA,NA,NA,5306,5306,NA,NA,TRUE,TRUE,5306,"metric tons CO2e","metric tons CO2e",NA,NA,TRUE,TRUE,"metric tons CO2e","22","22",NA,NA,TRUE,TRUE,"22",982
"blackberry ltd_2022_report.pdf","37","22",2019,"3",3879,"metric tons CO2e",3,7,"No","No",5772,5772,"Yes","Yes",NA,NA,"Yes","Yes",NA,NA,NA,"extracted values are subject to partial emissions","No","No",NA,NA,"No","No","TOTAL SCOPE 3 EMISSIONS","TOTAL SCOPE 3 EMISSIONS","Table","Table","No","No",11,12,NA,"10:40:00","10:43:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",13,14,NA,"15:23:00","15:32:59",NA,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,NA,NA,NA,NA,NA,5772,5772,NA,NA,TRUE,TRUE,5772,"metric tons CO2e","metric tons CO2e",NA,NA,TRUE,TRUE,"metric tons CO2e","22","22",NA,NA,TRUE,TRUE,"22",983
"blackberry ltd_2022_report.pdf","38","22",2020,"3",821,"metric tons CO2e",3,7,"No","No",1602,1602,"Yes","Yes",NA,NA,"Yes","Yes",NA,NA,NA,"extracted values are subject to partial emissions","No","No",NA,NA,"No","No","TOTAL SCOPE 3 EMISSIONS","TOTAL SCOPE 3 EMISSIONS","Table","Table","No","No",11,12,NA,"10:40:00","10:43:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",13,14,NA,"15:23:00","15:32:59",NA,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,NA,NA,NA,NA,NA,1602,1602,NA,NA,TRUE,TRUE,1602,"metric tons CO2e","metric tons CO2e",NA,NA,TRUE,TRUE,"metric tons CO2e","22","22",NA,NA,TRUE,TRUE,"22",984
"blackberry ltd_2022_report.pdf","39",NA,2021,"3",NA,NA,3,7,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,NA,NA,"No","No",NA,NA,"No","No",NA,NA,NA,NA,"No","No",11,12,NA,"10:40:00","10:43:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",13,14,NA,"15:23:00","15:32:59",NA,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,985
"blackberry ltd_2022_report.pdf","4","21",2016,"1",531374,"metric tons CO2e",3,7,"No","No",6748,6748,"Yes","Yes",NA,NA,"Yes","Yes",NA,NA,NA,NA,"No","No",NA,NA,"No","No","TOTAL SCOPE 1","TOTAL SCOPE 1","Table","Table","No","No",11,12,NA,"10:40:00","10:43:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",13,14,NA,"15:23:00","15:32:59",NA,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,NA,NA,NA,NA,NA,6748,6748,NA,NA,TRUE,TRUE,6748,"metric tons CO2e","metric tons CO2e",NA,NA,TRUE,TRUE,"metric tons CO2e","21","21",NA,NA,TRUE,TRUE,"21",950
"blackberry ltd_2022_report.pdf","40",NA,2022,"3",NA,NA,3,7,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,NA,NA,"No","No",NA,NA,"No","No",NA,NA,NA,NA,"No","No",11,12,NA,"10:40:00","10:43:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",13,14,NA,"15:23:00","15:32:59",NA,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,986
"blackberry ltd_2022_report.pdf","5","21",2017,"1",377305,"metric tons CO2e",3,7,"No","No",5091,5091,"Yes","Yes",NA,NA,"Yes","Yes",NA,NA,NA,NA,"No","No",NA,NA,"No","No","TOTAL SCOPE 1","TOTAL SCOPE 1","Table","Table","No","No",11,12,NA,"10:40:00","10:43:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",13,14,NA,"15:23:00","15:32:59",NA,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,NA,NA,NA,NA,NA,5091,5091,NA,NA,TRUE,TRUE,5091,"metric tons CO2e","metric tons CO2e",NA,NA,TRUE,TRUE,"metric tons CO2e","21","21",NA,NA,TRUE,TRUE,"21",951
"blackberry ltd_2022_report.pdf","6","21",2018,"1",264840,"metric tons CO2e",3,7,"No","No",4158,4158,"Yes","Yes",NA,NA,"Yes","Yes",NA,NA,NA,NA,"No","No",NA,NA,"No","No","TOTAL SCOPE 1","TOTAL SCOPE 1","Table","Table","No","No",11,12,NA,"10:40:00","10:43:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",13,14,NA,"15:23:00","15:32:59",NA,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,NA,NA,NA,NA,NA,4158,4158,NA,NA,TRUE,TRUE,4158,"metric tons CO2e","metric tons CO2e",NA,NA,TRUE,TRUE,"metric tons CO2e","21","21",NA,NA,TRUE,TRUE,"21",952
"blackberry ltd_2022_report.pdf","7","21",2019,"1",230771,"metric tons CO2e",3,7,"No","No",3658,3658,"Yes","Yes",NA,NA,"Yes","Yes",NA,NA,NA,NA,"No","No",NA,NA,"No","No","TOTAL SCOPE 1","TOTAL SCOPE 1","Table","Table","No","No",11,12,NA,"10:40:00","10:43:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",13,14,NA,"15:23:00","15:32:59",NA,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,NA,NA,NA,NA,NA,3658,3658,NA,NA,TRUE,TRUE,3658,"metric tons CO2e","metric tons CO2e",NA,NA,TRUE,TRUE,"metric tons CO2e","21","21",NA,NA,TRUE,TRUE,"21",953
"blackberry ltd_2022_report.pdf","8","21",2020,"1",178828,"metric tons CO2e",3,7,"No","No",2476,2476,"Yes","Yes",NA,NA,"Yes","Yes",NA,NA,NA,NA,"No","No",NA,NA,"No","No","TOTAL SCOPE 1","TOTAL SCOPE 1","Table","Table","No","No",11,12,NA,"10:40:00","10:43:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",13,14,NA,"15:23:00","15:32:59",NA,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,NA,NA,NA,NA,NA,2476,2476,NA,NA,TRUE,TRUE,2476,"metric tons CO2e","metric tons CO2e",NA,NA,TRUE,TRUE,"metric tons CO2e","21","21",NA,NA,TRUE,TRUE,"21",954
"blackberry ltd_2022_report.pdf","9",NA,2021,"1",NA,NA,3,7,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,NA,NA,"No","No",NA,NA,"No","No",NA,NA,NA,NA,"No","No",11,12,NA,"10:40:00","10:43:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",13,14,NA,"15:23:00","15:32:59",NA,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,955
"blackline inc_2021_report.pdf","403",NA,2013,"1",NA,NA,5,7,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,NA,NA,"No","No",NA,NA,"No","No",NA,NA,NA,NA,"No","No",11,12,NA,"12:17:00","12:20:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",13,14,NA,"15:35:59","15:49:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,NA,NA,NA,"No",NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,987
"blackline inc_2021_report.pdf","404",NA,2014,"1",NA,NA,5,7,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,NA,NA,"No","No",NA,NA,"No","No",NA,NA,NA,NA,"No","No",11,12,NA,"12:17:00","12:20:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",13,14,NA,"15:35:59","15:49:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,NA,NA,NA,"No",NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,988
"blackline inc_2021_report.pdf","405",NA,2015,"1",NA,NA,5,7,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,NA,NA,"No","No",NA,NA,"No","No",NA,NA,NA,NA,"No","No",11,12,NA,"12:17:00","12:20:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",13,14,NA,"15:35:59","15:49:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,NA,NA,NA,"No",NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,989
"blackline inc_2021_report.pdf","406",NA,2016,"1",NA,NA,5,7,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,NA,NA,"No","No",NA,NA,"No","No",NA,NA,NA,NA,"No","No",11,12,NA,"12:17:00","12:20:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",13,14,NA,"15:35:59","15:49:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,NA,NA,NA,"No",NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,990
"blackline inc_2021_report.pdf","407",NA,2017,"1",NA,NA,5,7,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,NA,NA,"No","No",NA,NA,"No","No",NA,NA,NA,NA,"No","No",11,12,NA,"12:17:00","12:20:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",13,14,NA,"15:35:59","15:49:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,NA,NA,NA,"No",NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,991
"blackline inc_2021_report.pdf","408",NA,2018,"1",NA,NA,5,7,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,NA,NA,"No","No",NA,NA,"No","No",NA,NA,NA,NA,"No","No",11,12,NA,"12:17:00","12:20:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",13,14,NA,"15:35:59","15:49:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,NA,NA,NA,"No",NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,992
"blackline inc_2021_report.pdf","409",NA,2019,"1",NA,NA,5,7,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,NA,NA,"No","No",NA,NA,"No","No",NA,NA,NA,NA,"No","No",11,12,NA,"12:17:00","12:20:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",13,14,NA,"15:35:59","15:49:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,NA,NA,NA,"No",NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,993
"blackline inc_2021_report.pdf","410","19",2020,"1",165.6,"MT CO2e",5,7,"Yes","Yes",NA,NA,"Yes","Yes",NA,NA,"Yes","Yes",NA,NA,NA,NA,"No","No",NA,NA,"No","No","Scope 1 - MT CO2e","Scope 1 - MT CO2e","Table","Table","No","No",11,12,NA,"12:17:00","12:20:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",13,14,NA,"15:35:59","15:49:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,NA,NA,NA,"No",NA,165.6,165.6,NA,NA,TRUE,TRUE,165.6,"MT CO2e","MT CO2e",NA,NA,TRUE,TRUE,"MT CO2e","19","19",NA,NA,TRUE,TRUE,"19",994
"blackline inc_2021_report.pdf","411","19",2021,"1",215,"MT CO2e",5,7,"Yes","Yes",NA,NA,"Yes","Yes",NA,NA,"Yes","Yes",NA,NA,NA,NA,"No","No",NA,NA,"No","No","Scope 1 - MT CO2e","Scope 1 - MT CO2e","Table","Table","No","No",11,12,NA,"12:17:00","12:20:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",13,14,NA,"15:35:59","15:49:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,NA,NA,NA,"No",NA,215,215,NA,NA,TRUE,TRUE,215,"MT CO2e","MT CO2e",NA,NA,TRUE,TRUE,"MT CO2e","19","19",NA,NA,TRUE,TRUE,"19",995
"blackline inc_2021_report.pdf","412",NA,2022,"1",NA,NA,5,7,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,NA,NA,"No","No",NA,NA,"No","No",NA,NA,NA,NA,"No","No",11,12,NA,"12:17:00","12:20:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",13,14,NA,"15:35:59","15:49:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,NA,NA,NA,"No",NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,996
"blackline inc_2021_report.pdf","413",NA,2013,"2mb",NA,NA,5,7,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,NA,NA,"No","No",NA,NA,"No","No",NA,NA,NA,NA,"No","No",11,12,NA,"12:17:00","12:20:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",13,14,NA,"15:35:59","15:49:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,NA,NA,NA,"No",NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,1007
"blackline inc_2021_report.pdf","414",NA,2014,"2mb",NA,NA,5,7,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,NA,NA,"No","No",NA,NA,"No","No",NA,NA,NA,NA,"No","No",11,12,NA,"12:17:00","12:20:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",13,14,NA,"15:35:59","15:49:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,NA,NA,NA,"No",NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,1008
"blackline inc_2021_report.pdf","415",NA,2015,"2mb",NA,NA,5,7,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,NA,NA,"No","No",NA,NA,"No","No",NA,NA,NA,NA,"No","No",11,12,NA,"12:17:00","12:20:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",13,14,NA,"15:35:59","15:49:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,NA,NA,NA,"No",NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,1009
"blackline inc_2021_report.pdf","416",NA,2016,"2mb",NA,NA,5,7,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,NA,NA,"No","No",NA,NA,"No","No",NA,NA,NA,NA,"No","No",11,12,NA,"12:17:00","12:20:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",13,14,NA,"15:35:59","15:49:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,NA,NA,NA,"No",NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,1010
"blackline inc_2021_report.pdf","417",NA,2017,"2mb",NA,NA,5,7,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,NA,NA,"No","No",NA,NA,"No","No",NA,NA,NA,NA,"No","No",11,12,NA,"12:17:00","12:20:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",13,14,NA,"15:35:59","15:49:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,NA,NA,NA,"No",NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,1011
"blackline inc_2021_report.pdf","418",NA,2018,"2mb",NA,NA,5,7,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,NA,NA,NA,"No","No",NA,NA,"No","No",NA,NA,NA,NA,"No","No",11,12,NA,"12:17:00","12:20:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",13,14,NA,"15:35:59","15:49:00",NA,NA,NA,NA,NA,NA,NA,NA,"No",FALSE,NA,NA,NA,"No",NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,1012
